sentence1,sentence2,label,idx,sbert_ft_score,sbert_ft_pred
Is it possible for an Indian entrepreneur to start a private space company like SpaceX?,Are they any private Indian companies which are into space science?,1,25988,0.6767736673355103,0
"Who won the September 26, 2016 presidential debate?",Was Donald Trump trumped on the first Presidential debate?,1,25991,0.5446726083755493,0
Why can't India get more medals in every Olympics?,Why is India performing bad in Olympics?,1,26047,0.680282473564148,0
What was it like to go from being very poor to becoming very rich over night,What does it feel like to go from poor to rich?,1,26069,0.6034415364265442,0
What are the best Gate exam Books for mechanical engineering?,Which are the best books to prepare for the GATE?,1,26114,0.6503138542175293,0
Is time travel possible after the discovery of gravitational waves?,What is the possibility of time travel becoming a reality?,1,26141,0.6535471677780151,0
Can I fall pregnant after 3days of my period?,Is it possible to get pregnant before your regular period?,1,26145,0.5260596871376038,0
Why do peope commit suicide?,Why do you want to commit suicide?,1,26159,0.6680606603622437,0
"Is it true that Arnab Goswami quit Times Now? If so, why?",Why did Arnab Goswami left ET now?,1,26160,0.6777052879333496,0
Does swimming increase your height in twenties?,How do I increase the height?,1,26169,0.45194578170776367,0
Are GR and QM related by the superfluid dark matter as it is what ripples when Galaxy clusters collide and is what waves in a double slit experiment?,Are SIMPs what ripple when galaxy clusters collide and what wave in a double slit experiment?,1,26222,0.6381763815879822,0
What is the best way to restore a Dell Inspiron 530 to factory settings?,How do you factory reset a Dell computer?,1,26268,0.6588150262832642,0
How can I increase my breast size naturally if I'm a B cup?,How the women breast size increases?,1,26287,0.630174994468689,0
How will the demonetization of 500 and 1000 rupee notes affect the value of INR against USD?,Will demonetization increase rupee value against dollar?,1,26323,0.67222660779953,0
What is conversion rate optimization?,What is CRO? Why do I need CRO? Is the conversion rate optimization a must for an online business?,1,26359,0.5447072386741638,0
What is the best way to start preparing for CAT 2017 without going to any coaching classes?,Can we crack the CAT exam without going to any coaching institutes?,1,26433,0.6464265584945679,0
"What about RBI Rs 500, 1000 and 2000 new notes?",What do you think about the new 500 and 2000 rupee notes?,1,26449,0.6937313079833984,0
Can time travel exist somewhere in our universe already?,Is it possible to travel time with real life?,1,26450,0.636967122554779,0
Is it true that India is faking a surgical strike?,What is the proof of Indian Army's surgical strike?,1,26456,0.6947198510169983,0
Could Donald Trump be a plant?,Did Hillary Clinton use Donald Trump as a way to have no relevant Political opponent?,1,26464,0.3046662211418152,0
When would the World War III break out?,What would be impact of World War 3 if happen?,1,26469,0.6876175403594971,0
Do you think the UK Parliament should vote about invoking article 50?,Does the Prime Minister need approval from Parliament to invoke Article 50?,1,26478,0.6892914772033691,0
Can I open a bank account in the US banks if I am traveling there under a B1/B2 visa?,Will my b1/b2 visa cancel if I open an bank acccount in the us?,1,26502,0.6669214963912964,0
Where can I get very reliable furniture removal services in Central Coast?,Where can I get very friendly and affordable services in Central Coast for any residential or office move?,1,26513,0.6380448341369629,0
What are the top 5 dating sites?,What are the best dating apps or sites? I've tried Zoosk and it was awful.,1,26514,0.586271345615387,0
How social networks has changed communication?,What is social change communication?,1,26528,0.6975823640823364,0
If vacuum gravitational and dark energy is created without limit as universe expands?,"Is vacuum energy the same as dark energy? is it infinite? if it is, how and why?",1,26557,0.6902800798416138,0
How do I get more topic diversity in my Quora feed?,How do I get more topics?,1,26643,0.6918091773986816,0
Why don't Quora users simply use Google first before asking a question?,Why do some people use Quora when a dictionary or Google could be used instead?,1,26666,0.689179539680481,0
What is actually happening in Allepo Syiria?,What is actually happening in Aleppo?,1,26689,0.38500213623046875,0
How credible is the National Enquirer when it comes to the Ted Cruz Affair story?,What evidence does the National Enquirer have that Cruz had multiple extramarital affairs?,1,26777,0.6595091819763184,0
Did the surgical strikes really happen?,Was surgical strike really happened in POK on morning of 29th September?,1,26789,0.6874441504478455,0
Why did Ted Cruz endorse Donald Trump?,What game is Ted Cruz playing by suddenly endorsing Donald Trump?,1,26859,0.6643387079238892,0
How do I stop being desperate for a relationship?,How can I stop being so desperate to have a girlfriend in India?,1,26885,0.6713862419128418,0
Is consumption based GST good for Indian economy?,"How can the GST bill, passed by the Rajyasabha yesterday, boost the Indian economy?",1,26915,0.6819773316383362,0
Why do people go for mba after masters in engineering,Does doing MBA after engineering help in building carrier in the IT industry?,1,26918,0.6353684663772583,0
What are some ways people make money without adding value?,How can I make my money make money?,1,26973,0.5735678672790527,0
How is black money gonna go off with no longer the use of same 500 and 1000 notes?,How banning 500 and 1000 rupees note will curb the corruption and black money in India?,1,26998,0.6810790300369263,0
How can I really start losing weight?,How do I reduce my weight?,1,27010,0.6973945498466492,0
Why do some question and answers on Quora get so much more attention than others?,Why do my awesome questions never get more than 2 or 3 answers when some others get 50 or more?,1,27017,0.4718831181526184,0
"""Why would questions that are just fine be marked as """"needs editing to be improved"""" on here?""","""Why was my question marked as """"needs improvement?""""""",1,27035,0.6819629669189453,0
What are some epic movies to watch?,Which are the best movies to watch?,1,27081,0.651918351650238,0
Which is the best objective line to write in a resume?,What are some of the best career objectives written in a resume?,1,27092,0.6930208802223206,0
Is it justified for a country to spend millions on missiles when billions are still struggling in poverty?,Why does India spend billions in defense when there is poverty?,1,27155,0.488667756319046,0
What should be the first programming language I learn if I want to become a game developer?,What kind of programming language should I learn if I want to debug a game-making website like Zondle.com?,1,27158,0.6582028269767761,0
How would a Trump presidency affect schools accessibility for international students?,Is Donald Trump a threat for international students?,1,27172,0.5996420383453369,0
What are your views on Modi governments decision to demonetize 500 and 1000 rupee notes? How will this affect economy?,Why Narendra Modi banned 500 and 1000 notes in India?,1,27191,0.6309000253677368,0
Is the word pussy no longer on the list of forbidden words? Do we have Donald Trump to thank for this?,Is the word p#ssy no longer on the list of forbidden words? Do we have Donald Trump to thank for this?,1,27213,0.6597939729690552,0
Why do Indian Muslims hate P.M. Narendra Modi?,Do all muslims hate Prime Minister Narendra Modi and RSS?,1,27234,0.69595867395401,0
Why do asexuals exist?,Does asexuality really exist?,1,27240,0.6951146125793457,0
Why should I vote for Hillary Clinton?,Why should I vote for Hillary instead of why I shouldn't vote for Trump?,1,27279,0.6862894296646118,0
How do I lose weight and reduce my waist quickly?,How can I lose max weight in 14 days?,1,27381,0.5532805919647217,0
"Do Jinn really exist? If yes, why scientists are not doing research on them?",Do angels really exist?,1,27397,0.3669760823249817,0
